Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000150627,WDR17,61,-0.0282,56,-0.1679,79,0.39922,110,0.96970,50,-0.5968
ENSG00000129128,SPCS3,46,-1.0758,65,-0.5439,98,0.10866,84,-0.1323,106,0.53274
ENSG00000218336,TENM3,24,-1.8272,40,-1.0999,127,0.75393,141,0.93478,79,-0.0679
ENSG00000129187,DCTD,54,0.28923,19,-1.3044,32,-0.5318,57,0.39190,48,0.25603
ENSG00000168538,TRAPPC11,28,-0.1749,30,-0.0585,12,-1.4970,50,0.78019,32,0.10832
ENSG00000173320,STOX2,57,-0.8969,54,-0.9711,80,-0.3702,97,-0.0687,124,0.78205
ENSG00000151726,ACSL1,67,1.14273,48,0.56917,45,0.42600,38,0.14807,22,-1.1407
ENSG00000151729,SLC25A4,150,-1.1761,258,-0.3366,253,-0.3695,548,0.91531,332,0.13498
ENSG00000164323,CFAP97,139,2.63104,27,-0.3996,25,-0.4926,36,0.04282,17,-1.6747
ENSG00000109762,SNX25,16,-1.6981,34,-0.5625,16,-1.6832,130,1.72809,49,-0.0057
ENSG00000154556,SORBS2,80,-0.4808,74,-0.5994,163,0.68536,130,0.30185,105,-0.0865
ENSG00000109536,FRG1,33,-0.5060,43,-0.0632,67,0.64654,34,-0.4386,46,0.05034
ENSG00000164366,CCDC127,51,0.57374,23,-0.6728,39,0.12492,72,1.17820,28,-0.7287
ENSG00000073578,SDHA,75,-0.4248,48,-1.1202,96,-0.0311,161,0.83631,100,0.07869
ENSG00000249915,PDCD6,140,0.11258,85,-0.6731,120,-0.1346,194,0.65409,128,-0.0809
ENSG00000180104,EXOC3,64,0.16374,36,-0.7399,70,0.31440,92,0.78873,51,-0.3483
ENSG00000171368,TPPP,300,0.21044,185,-0.5668,230,-0.2217,265,0.00971,279,0.18670
ENSG00000028310,BRD9,59,0.96018,25,-0.4453,40,0.27357,43,0.42263,27,-0.6375
ENSG00000049656,CLPTM1L,62,-0.6124,64,-0.5614,137,0.67298,144,0.75512,83,-0.2876
ENSG00000153395,LPCAT1,50,0.12149,36,-0.4193,36,-0.4239,74,0.75938,45,-0.1199
ENSG00000171421,MRPL36,50,0.25525,30,-0.5519,21,-1.1165,13,-1.8407,54,0.92378
ENSG00000145494,NDUFS6,244,0.23934,214,0.02696,175,-0.2979,155,-0.4846,222,0.16832
ENSG00000164151,ICE1,42,-0.3528,49,-0.1178,36,-0.6085,53,-0.0057,59,0.39083
ENSG00000133398,MED10,22,-1.7984,34,-1.1670,69,-0.0631,102,0.59359,83,0.55231
ENSG00000215218,UBE2QL1,34,-2.4460,66,-1.4646,83,-1.1136,158,-0.1242,238,1.47688
ENSG00000145545,SRD5A1,12,-1.9155,30,-0.5307,23,-0.9654,42,-0.0077,54,1.02315
ENSG00000112941,TENT4A,42,0.39947,12,-1.4632,14,-1.3120,72,1.34869,31,-0.1735
ENSG00000078295,ADCY2,236,1.17265,41,-1.6569,96,-0.3383,162,0.51284,107,-0.3178
ENSG00000215217,CFAP90,399,3.88755,12,-2.6399,46,-0.6158,94,0.53087,12,-3.4471
ENSG00000112902,SEMA5A,150,2.19082,16,-1.6002,4,-3.6468,41,-0.1770,40,-0.3933
ENSG00000150753,CCT5,102,-0.7254,136,-0.2778,178,0.15841,186,0.22627,171,0.18082
ENSG00000164237,CMBL,46,0.28083,34,-0.1755,30,-0.3771,55,0.58332,36,-0.1892
ENSG00000145495,MARCHF6,242,-0.3330,179,-0.8048,267,-0.1769,405,0.50941,318,0.21707
ENSG00000112977,DAP,106,1.80144,7,-2.5992,44,0.20640,48,0.37490,28,-0.8423
ENSG00000169862,CTNND2,281,0.23078,186,-0.4330,151,-0.7649,199,-0.3281,276,0.43518
ENSG00000038382,TRIO,54,-0.4281,56,-0.3780,37,-1.0061,112,0.75566,76,0.22938
ENSG00000154122,ANKH,96,-0.3618,108,-0.1712,71,-0.8186,113,-0.1048,139,0.51511
ENSG00000154153,RETREG1,85,0.11037,49,-0.7519,32,-1.3828,92,0.25529,91,0.48591
ENSG00000145555,MYO10,304,2.60053,56,-0.5092,179,1.44980,32,-1.3947,26,-2.4315
ENSG00000176788,BASP1,288,-1.9325,565,-0.9166,637,-0.7337,800,-0.3769,1363,1.25127
ENSG00000145526,CDH18,5,-2.9829,13,-1.6579,17,-1.3108,41,0.05074,56,1.53562
ENSG00000040731,CDH10,14,-1.8792,32,-0.6166,29,-0.8099,70,0.61507,57,0.66413
ENSG00000113360,DROSHA,19,-0.8815,35,0.11941,40,0.30369,58,0.94052,29,-0.3810
ENSG00000082213,C5orf22,25,-0.1874,26,-0.1537,30,0.09805,24,-0.2463,30,0.18374
ENSG00000133401,PDZD2,26,-0.2325,77,1.62962,55,0.97926,6,-2.2909,22,-0.8929
ENSG00000113384,GOLPH3,97,0.99014,23,-1.3457,68,0.36629,74,0.50860,45,-0.5273
ENSG00000150712,MTMR12,11,-1.6117,11,-1.6707,65,1.13503,43,0.42731,34,0.04726
ENSG00000056097,ZFR,136,-0.1678,136,-0.1736,216,0.58904,154,0.02760,144,-0.1554
ENSG00000113387,SUB1,126,-2.0521,352,-0.4936,365,-0.4355,397,-0.3014,615,0.98745
ENSG00000113407,TARS1,26,-0.1922,48,0.79109,23,-0.4153,27,-0.1482,29,-0.1109
ENSG00000168724,DNAJC21,40,0.29211,46,0.51293,57,0.88251,11,-1.6762,30,-0.3740
ENSG00000164187,LMBRD2,39,-2.0510,99,-0.6482,135,-0.1688,162,0.13033,183,0.74198
ENSG00000152620,NADK2,178,1.41242,40,-1.0543,88,0.18607,122,0.72825,56,-0.9218
ENSG00000164188,RANBP3L,58,0.93736,49,0.63240,52,0.73808,16,-1.1058,25,-0.8046
ENSG00000079215,SLC1A3,1557,1.63814,473,-0.4265,1843,1.98852,221,-1.5917,292,-1.8053
ENSG00000164190,NIPBL,101,1.59171,40,-0.0323,68,0.85900,32,-0.3906,25,-1.2432
ENSG00000197603,CPLANE1,73,1.27652,43,0.34647,15,-1.2445,45,0.42890,27,-0.6916
ENSG00000113594,LIFR,315,2.56710,76,-0.1182,96,0.24836,35,-1.3125,43,-1.5858
ENSG00000164327,RICTOR,53,0.80320,32,-0.0212,29,-0.1935,50,0.71280,26,-0.6540
ENSG00000113638,TTC33,39,-0.6076,65,0.17331,53,-0.1487,87,0.67286,56,-0.1303
ENSG00000145592,RPL37,1434,1.00668,776,-0.0353,742,-0.1087,395,-1.0933,759,-0.1409
ENSG00000182836,PLCXD3,38,-0.4450,29,-0.8883,85,0.85592,29,-0.8981,56,0.29489
ENSG00000083720,OXCT1,49,-2.1507,135,-0.6405,131,-0.6806,205,0.02151,259,0.99409
ENSG00000250722,SELENOP,756,4.25298,68,-0.8721,78,-0.6709,41,-1.6228,25,-3.1985
ENSG00000112972,HMGCS1,59,-1.7741,119,-0.7131,90,-1.1417,316,0.89103,219,0.58444
ENSG00000172239,PAIP1,57,-0.5010,62,-0.3750,115,0.63477,46,-0.8263,85,0.27828
ENSG00000248092,NNT-AS1,49,0.72460,48,0.66454,59,1.04359,18,-0.8978,23,-0.9328
ENSG00000112992,NNT,41,-1.1453,66,-0.4139,98,0.22769,60,-0.5449,100,0.59746
ENSG00000112996,MRPS30,38,-0.4544,47,-0.1417,87,0.89743,80,0.75062,41,-0.5998
ENSG00000164588,HCN1,3,-4.5117,35,-1.1738,43,-0.8604,79,0.10024,102,1.33694
ENSG00000164172,MOCS2,67,-0.2444,68,-0.2164,23,-1.8790,90,0.24637,90,0.54221
ENSG00000164258,NDUFS4,40,-1.1361,66,-0.3681,46,-0.9320,103,0.35009,99,0.62840
ENSG00000067248,DHX29,22,-0.5544,32,0.02223,52,0.80651,24,-0.4455,31,-0.0589
ENSG00000039123,MTREX,34,-0.5705,52,0.10454,30,-0.7599,41,-0.2827,56,0.52047
ENSG00000067113,PLPP1,114,1.30479,16,-1.8043,44,-0.2999,87,0.81011,44,-0.5674
ENSG00000134352,IL6ST,215,0.82899,131,-0.0045,144,0.15369,101,-0.4209,118,-0.3217
ENSG00000062194,GPBP1,158,0.62855,76,-0.5672,126,0.24666,100,-0.1391,103,-0.1534
ENSG00000145632,PLK2,2,-6.1842,88,-0.8741,163,0.10226,254,0.85389,174,0.45734
ENSG00000152932,RAB3C,21,-4.8115,431,-0.3630,516,-0.0766,953,0.96056,589,0.29532
ENSG00000152931,PART1,0,-7.9284,8,-2.1499,0,-7.7537,23,-0.6514,56,2.81310
ENSG00000164182,NDUFAF2,35,-0.4923,46,-0.0692,73,0.69321,21,-1.2538,52,0.22704
ENSG00000130449,ZSWIM6,46,0.07461,78,0.97453,132,1.98138,36,-0.3294,21,-1.7897
ENSG00000068796,KIF2A,125,0.04689,120,-0.0185,68,-0.9117,141,0.24204,128,0.17158
ENSG00000178394,HTR1A,0,-7.8724,9,-2.0579,0,-7.8775,40,0.11863,58,2.18390
ENSG00000153006,SREK1IP1,66,1.26716,49,0.74741,43,0.51429,34,0.12172,18,-1.3825
ENSG00000153015,CWC27,72,0.83708,52,0.28410,19,-1.2496,49,0.20049,40,-0.2652
ENSG00000113595,TRIM23,66,-0.3902,49,-0.8453,108,0.40579,124,0.64517,82,-0.0773
ENSG00000113597,TRAPPC13,9,-1.9580,29,-0.2326,18,-0.9570,91,1.79023,30,-0.2622
ENSG00000197860,SGTB,23,-2.2289,62,-0.7708,71,-0.5830,116,0.21011,129,0.91714
ENSG00000112851,ERBIN,265,2.43346,76,0.07177,64,-0.2008,60,-0.3130,38,-1.6045
ENSG00000153914,SREK1,125,1.32967,59,0.04018,70,0.31282,71,0.34825,39,-1.0567
ENSG00000069020,MAST4,69,0.81273,30,-0.5205,23,-0.9322,41,-0.0520,44,0.08900
ENSG00000145675,PIK3R1,58,-1.5157,99,-0.7049,25,-2.7229,171,0.17346,207,1.22300
ENSG00000145740,SLC30A5,50,1.00730,35,0.37908,23,-0.2688,32,0.23688,21,-0.6876
ENSG00000134056,MRPS36,66,0.26336,31,-0.9345,42,-0.4788,50,-0.1831,64,0.42531
ENSG00000085231,AK6,48,0.11762,51,0.21753,34,-0.4155,28,-0.7247,48,0.24906
ENSG00000273841,TAF9,52,-0.9341,54,-0.8811,110,0.24451,115,0.32328,104,0.32835
ENSG00000145734,BDP1,31,-0.6924,55,0.20159,48,-0.0180,47,-0.0529,52,0.17402
ENSG00000164326,CARTPT,0,-8.4713,38,-0.4460,372,5.10482,7,-2.9561,8,-3.6886
ENSG00000131711,MAP1B,835,-1.2862,1637,-0.2422,491,-2.0811,1823,-0.0698,2469,1.04464
ENSG00000113048,MRPS27,54,-0.0328,27,-1.0826,82,0.66383,90,0.82504,48,-0.3866
ENSG00000083312,TNPO1,96,0.81700,54,-0.1314,67,0.19268,46,-0.3793,54,-0.2964
ENSG00000145741,BTF3,253,0.46676,137,-0.5232,220,0.23260,204,0.10969,180,-0.1730
ENSG00000171617,ENC1,37,-4.9214,222,-2.3218,122,-3.1961,1393,0.53170,1466,1.72355
ENSG00000049860,HEXB,63,0.11719,32,-0.9234,111,1.07669,132,1.40011,38,-1.1390
ENSG00000164346,NSA2,91,0.42567,77,0.15252,27,-1.4530,42,-0.8119,79,0.40958
ENSG00000198780,FAM169A,70,-0.2620,54,-0.6834,89,0.11771,95,0.21889,88,0.18502
ENSG00000113161,HMGCR,44,-1.7502,97,-0.5351,140,0.04844,287,1.28666,132,-0.1103
ENSG00000113163,CERT1,32,-1.3359,108,0.56122,76,-0.0092,94,0.33071,76,-0.0279
ENSG00000122012,SV2C,7,-3.0661,124,1.46427,289,3.54571,62,0.24429,0,-7.5960
ENSG00000145708,CRHBP,5,-3.5438,17,-1.8453,17,-1.8810,46,-0.3634,87,2.01107
ENSG00000164252,AGGF1,38,-0.5722,53,-0.0518,44,-0.3541,60,0.14393,60,0.28958
ENSG00000113231,PDE8B,59,-0.2207,76,0.20302,135,1.19722,41,-0.7923,59,-0.3955
ENSG00000164253,WDR41,26,-0.4267,26,-0.4553,20,-0.8595,55,0.77375,37,0.20817
ENSG00000171530,TBCA,305,0.59969,169,-0.3677,195,-0.1388,200,-0.1050,209,-0.0536
ENSG00000085365,SCAMP1,139,-0.4942,140,-0.4767,266,0.56348,215,0.20762,189,-0.0090
ENSG00000152409,JMY,18,-0.8788,43,0.54329,63,1.20757,26,-0.2655,26,-0.5297
ENSG00000152413,HOMER1,6,-3.8843,95,0.25550,121,0.66661,48,-0.8328,92,0.44972
ENSG00000177034,MTX3,34,-0.7140,49,-0.1469,57,0.11062,66,0.34982,55,0.09309
ENSG00000039319,ZFYVE16,105,1.66470,50,0.32730,25,-0.7352,43,0.06853,29,-0.9378
ENSG00000113319,RASGRF2,21,-1.0715,12,-1.8740,1,-5.1491,33,-0.3824,63,1.86446
ENSG00000145687,SSBP2,144,0.47618,83,-0.4105,113,0.07200,163,0.68681,93,-0.4243
ENSG00000186468,RPS23,1003,0.84285,573,-0.0969,681,0.18457,414,-0.6108,561,-0.2516
ENSG00000174695,TMEM167A,96,-0.0327,77,-0.3770,98,-0.0015,103,0.07627,102,0.11927
ENSG00000038427,VCAN,244,4.04357,26,-0.6483,11,-1.9752,27,-0.6147,10,-2.8642
ENSG00000164176,EDIL3,423,1.91928,134,-0.1429,50,-1.6583,181,0.35403,105,-0.8982
ENSG00000127184,COX7C,670,-0.4898,545,-0.8101,728,-0.3599,842,-0.1266,1083,0.63648
ENSG00000145715,RASA1,52,-0.6690,50,-0.7264,43,-0.9431,183,1.46989,76,-0.0985
ENSG00000134480,CCNH,42,-0.2723,32,-0.6729,30,-0.8088,66,0.46643,56,0.38208
ENSG00000247828,TMEM161B-DT,183,1.41546,54,-0.6560,117,0.60502,79,-0.0526,60,-0.8521
ENSG00000245526,LINC00461,46,-0.2730,79,0.59148,51,-0.1357,33,-0.8043,58,0.13667
ENSG00000081189,MEF2C,44,-3.5500,103,-2.3158,79,-2.6964,475,0.01889,704,2.00297
ENSG00000176055,MBLAC2,5,-2.6240,35,0.24447,59,1.16454,26,-0.2111,29,-0.1207
ENSG00000164199,ADGRV1,133,1.44815,63,0.14485,133,1.46006,18,-1.7840,34,-1.3219
ENSG00000113369,ARRDC3,78,1.23305,28,-0.4536,9,-2.1379,62,0.83764,32,-0.4429
ENSG00000237187,NR2F1-AS1,56,0.32121,27,-0.8299,3,-3.9890,35,-0.4555,59,0.95500
ENSG00000175745,NR2F1,94,0.48738,19,-2.0132,22,-1.7470,96,0.52655,80,0.46059
ENSG00000113391,FAM172A,58,0.86290,29,-0.2987,46,0.47792,36,0.07100,28,-0.5638
ENSG00000175471,MCTP1,5,-3.7940,66,0.04494,161,1.62520,38,-0.8158,61,-0.1355
ENSG00000198677,SKIC3,102,0.61077,61,-0.2292,51,-0.5088,87,0.34114,67,-0.1723
ENSG00000164292,RHOBTB3,182,1.91043,117,1.05546,65,0.04451,22,-1.6329,36,-1.4017
ENSG00000173221,GLRX,12,-1.8358,24,-0.7704,20,-1.1013,53,0.46737,50,0.86958
ENSG00000118985,ELL2,79,0.04689,21,-1.9391,6,-3.6334,88,0.21050,99,1.02449
ENSG00000175426,PCSK1,0,-6.1222,15,-1.8705,20,-1.4455,54,0.10810,73,1.70112
ENSG00000153113,CAST,151,2.40977,22,-0.9646,40,-0.0487,43,0.03789,24,-1.4151
ENSG00000113441,LNPEP,123,0.50731,60,-0.6552,31,-1.6301,73,-0.3355,105,0.54996
ENSG00000174136,RGMB,40,-0.8285,44,-0.6736,85,0.37430,95,0.56048,69,0.06401
ENSG00000174132,FAM174A,86,0.28075,35,-1.1248,62,-0.2494,151,1.25585,64,-0.3858
ENSG00000145730,PAM,89,-1.2228,164,-0.2767,552,1.87221,280,0.60030,134,-1.0136
ENSG00000145725,PPIP5K2,68,0.83026,25,-0.8012,32,-0.3856,59,0.59297,38,-0.2914
ENSG00000181751,MACIR,37,0.06616,15,-1.3651,46,0.40170,46,0.38590,36,0.00182
ENSG00000145743,FBXL17,73,-0.4175,122,0.42303,110,0.25294,145,0.71294,80,-0.4883
ENSG00000198961,PJA2,225,-1.2930,414,-0.3512,580,0.19035,653,0.38789,554,0.24396
ENSG00000164209,SLC25A46,32,-1.6064,65,-0.5609,108,0.26100,108,0.26420,103,0.39446
ENSG00000152495,CAMK4,2,-4.8147,165,1.42917,249,2.28936,31,-1.3085,41,-1.4332
ENSG00000134986,NREP,52,-0.4852,51,-0.5040,63,-0.1691,81,0.23732,77,0.31461
ENSG00000224032,EPB41L4A-AS1,32,-0.9371,51,-0.2177,98,0.87382,58,0.00975,57,-0.0702
ENSG00000134982,APC,213,0.23170,216,0.25331,129,-0.5667,48,-2.0626,212,0.47979
ENSG00000153037,SRP19,49,-0.4778,36,-0.9524,72,0.13921,93,0.54955,70,0.15142
ENSG00000129625,REEP5,261,-0.5655,280,-0.4558,417,0.18655,492,0.46083,380,0.06860
ENSG00000172795,DCP2,39,-0.2836,34,-0.4906,25,-1.0002,30,-0.7161,59,0.87072
ENSG00000047188,YTHDC2,35,0.24915,24,-0.3668,7,-2.2231,37,0.32631,34,0.38875
ENSG00000080709,KCNN2,42,0.42870,5,-2.8434,4,-3.1432,60,1.02640,37,0.39638
ENSG00000152503,TRIM36,54,-0.8575,15,-2.7356,22,-2.2138,156,0.85503,120,0.94470
ENSG00000134970,TMED7,131,0.99034,83,0.21949,75,0.05570,103,0.58191,52,-0.8983
ENSG00000129596,CDO1,80,0.12429,52,-0.5540,139,1.08022,103,0.54395,58,-0.6790
ENSG00000145782,ATG12,62,0.32528,43,-0.2706,35,-0.5686,45,-0.2010,54,0.23245
ENSG00000177879,AP3S1,61,-1.2775,79,-0.8831,118,-0.2566,203,0.62997,158,0.45015
ENSG00000092421,SEMA6A,111,1.61137,33,-0.4650,31,-0.5483,40,-0.1488,37,-0.5502
ENSG00000172869,DMXL1,25,-0.6785,42,0.16385,14,-1.5666,42,0.16468,44,0.51654
ENSG00000133835,HSD17B4,174,1.20733,78,-0.1701,22,-2.0570,82,-0.0891,84,-0.0806
ENSG00000205302,SNX2,59,0.01378,53,-0.1556,69,0.27503,50,-0.2311,59,0.02258
ENSG00000151292,CSNK1G3,28,-0.6460,42,0.02002,31,-0.4697,32,-0.4078,49,0.53732
ENSG00000155324,GRAMD2B,238,3.61064,32,-0.4838,33,-0.4227,21,-1.1150,13,-2.5707
ENSG00000164904,ALDH7A1,182,1.97429,76,0.35784,66,0.11279,31,-1.0581,39,-1.1718
ENSG00000164902,PHAX,88,0.59167,54,-0.2010,55,-0.1830,73,0.27390,57,-0.2472
ENSG00000245937,SLC12A2-DT,41,0.50890,16,-0.9376,15,-1.0683,6,-2.3412,38,0.95165
ENSG00000064651,SLC12A2,235,2.67376,49,-0.2845,8,-2.8833,36,-0.7483,40,-1.0447
ENSG00000169567,HINT1,322,-1.1596,431,-0.7132,672,-0.0103,634,-0.1031,805,0.64482
ENSG00000186687,LYRM7,39,-0.6817,69,0.23179,49,-0.3186,69,0.23535,62,0.14573
ENSG00000158985,CDC42SE2,120,-0.1387,101,-0.4112,129,-0.0261,162,0.35067,133,0.05709
ENSG00000217128,FNIP1,54,0.52198,33,-0.2565,14,-1.6061,59,0.67176,39,-0.0464
ENSG00000164398,ACSL6,69,-1.3088,95,-0.8154,113,-0.5387,213,0.48013,189,0.62182
ENSG00000113522,RAD50,50,-0.2850,74,0.36207,45,-0.4414,65,0.13496,60,0.04679
ENSG00000131437,KIF3A,148,-0.7737,200,-0.2973,137,-0.8861,243,0.01219,288,0.66239
ENSG00000164402,SEPTIN8,217,0.43979,150,-0.1663,107,-0.6947,225,0.50322,159,-0.1334
ENSG00000198944,SOWAHA,48,-1.3035,156,0.57628,274,1.60776,97,-0.2081,83,-0.7805
ENSG00000164405,UQCRQ,421,-0.3064,355,-0.5717,374,-0.4911,493,-0.0534,588,0.51721
ENSG00000072364,AFF4,61,-0.4002,102,0.41864,136,0.91151,49,-0.7395,73,-0.2624
ENSG00000170606,HSPA4,114,-0.0886,96,-0.3649,83,-0.5946,210,0.93782,117,-0.1097
ENSG00000113583,C5orf15,76,0.90896,24,-0.9477,50,0.18402,107,1.54273,28,-1.1662
ENSG00000213585,VDAC1,127,-1.4500,189,-0.8521,325,0.00540,528,0.82445,349,0.25564
ENSG00000113558,SKP1,737,-0.0715,502,-0.6803,563,-0.5004,966,0.37195,833,0.26848
ENSG00000113575,PPP2CA,172,-0.9761,207,-0.6917,303,-0.0887,621,1.13258,316,-0.0432
ENSG00000119048,UBE2B,128,-0.4740,107,-0.7454,256,0.66480,179,0.05928,176,0.06951
ENSG00000237190,CDKN2AIPNL,22,-0.8816,39,0.04830,9,-2.1547,39,0.01795,47,0.78117
ENSG00000043143,JADE2,45,-0.3487,56,-0.0190,89,0.76503,123,1.35574,39,-1.0084
ENSG00000152700,SAR1B,122,1.45544,63,0.28126,29,-0.9568,70,0.45759,38,-0.8719
ENSG00000164615,CAMLG,88,-0.5362,119,-0.0552,114,-0.1316,188,0.69843,120,-0.0777
ENSG00000145833,DDX46,43,0.29681,34,-0.0924,56,0.76007,30,-0.2491,31,-0.3676
ENSG00000181904,C5orf24,39,-0.7303,62,-0.0037,149,1.52887,36,-0.8731,55,-0.3789
ENSG00000113621,TXNDC15,102,0.38806,58,-0.5233,108,0.46974,150,1.05024,62,-0.7508
ENSG00000113648,MACROH2A1,128,0.09371,90,-0.4708,208,0.91894,169,0.55527,98,-0.5925
ENSG00000145824,CXCL14,12,-3.2545,73,-0.6117,115,0.11249,19,-2.6064,149,1.44004
ENSG00000152377,SPOCK1,172,-0.7092,83,-1.8067,45,-2.7109,369,0.51880,352,1.06833
ENSG00000177733,HNRNPA0,176,0.27537,142,-0.0764,121,-0.3307,145,-0.0399,151,0.04824
ENSG00000031003,FAM13B,46,-0.3340,40,-0.5551,57,0.00740,63,0.14814,62,0.25157
ENSG00000112981,NME5,106,1.66840,15,-1.5320,34,-0.3090,63,0.70744,30,-0.8288
ENSG00000112983,BRD8,67,0.25854,42,-0.4858,72,0.37838,158,1.80964,35,-1.2563
ENSG00000120709,FAM53C,39,-0.2590,56,0.32296,21,-1.2001,37,-0.3518,52,0.44216
ENSG00000120733,KDM3B,110,1.71715,24,-0.8434,83,1.17274,67,0.79962,18,-1.9452
ENSG00000132563,REEP2,89,-0.9679,145,-0.2101,133,-0.3422,264,0.78716,171,0.11553
ENSG00000120738,EGR1,14,-1.3446,31,-0.1535,105,2.01308,31,-0.1496,26,-0.8146
ENSG00000120705,ETF1,52,-0.1342,56,-0.0036,51,-0.1472,92,0.81833,51,-0.2939
ENSG00000113013,HSPA9,221,0.11469,156,-0.4390,156,-0.4407,375,1.02058,189,-0.2656
ENSG00000044115,CTNNA1,343,2.40612,71,-0.4648,71,-0.4658,83,-0.2152,58,-1.2902
ENSG00000146006,LRRTM2,1,-5.1350,48,-0.1764,54,0.00971,25,-1.1653,71,1.12984
ENSG00000120725,SIL1,68,1.22084,28,-0.2405,41,0.36443,75,1.41744,17,-1.6153
ENSG00000015479,MATR3,377,-0.5777,441,-0.3292,703,0.42935,637,0.26500,544,0.01173
ENSG00000120727,PAIP2,268,0.68786,101,-0.8775,148,-0.2926,353,1.18045,145,-0.5804
ENSG00000170464,DNAJC18,41,-0.0741,39,-0.1217,43,0.00865,24,-0.8854,47,0.35831
ENSG00000131508,UBE2D2,115,-0.2803,129,-0.0954,100,-0.4978,186,0.50893,140,0.08237
ENSG00000171604,CXXC5,313,1.56321,45,-1.6162,14,-3.2864,139,0.12612,129,0.01653
ENSG00000146005,PSD2,137,1.26528,50,-0.4214,70,0.09899,96,0.62667,48,-0.8844
ENSG00000185129,PURA,121,1.02453,117,0.96836,19,-1.8975,46,-0.5585,58,-0.3793
ENSG00000182700,IGIP,66,-0.6368,69,-0.5687,128,0.42890,121,0.33821,100,0.06922
ENSG00000120306,CYSTM1,191,1.12579,55,-0.9204,136,0.53579,132,0.47815,75,-0.7756
ENSG00000113068,PFDN1,74,0.01971,55,-0.4455,45,-0.7688,60,-0.3148,85,0.53197
ENSG00000131503,ANKHD1,107,1.44263,31,-0.6349,65,0.54997,74,0.77158,29,-1.2702
ENSG00000213523,SRA1,37,0.31937,17,-0.8901,27,-0.1697,42,0.53251,30,-0.0396
ENSG00000113108,APBB3,49,0.12144,16,-1.5574,15,-1.7190,73,0.80692,51,0.40604
ENSG00000131495,NDUFA2,162,-0.1402,127,-0.5263,137,-0.4018,175,-0.0111,198,0.39348
ENSG00000113141,IK,222,1.60399,54,-0.7967,63,-0.5412,154,0.91287,62,-0.9799
ENSG00000170445,HARS1,31,-1.3613,51,-0.5890,73,-0.0252,142,1.11298,74,-0.0052
ENSG00000146007,ZMAT2,113,-0.4876,121,-0.3862,229,0.65753,131,-0.2555,158,0.09278
ENSG00000178913,TAF7,131,0.38093,67,-0.6882,128,0.34202,117,0.18169,99,-0.1655
ENSG00000131504,DIAPH1,21,-0.5299,39,0.48701,30,0.04265,68,1.48554,21,-0.9194
ENSG00000171720,HDAC3,43,-0.1537,24,-1.0658,86,0.99328,61,0.40467,43,-0.3138
ENSG00000164620,RELL2,9,-2.2328,21,-0.9408,34,-0.2543,56,0.59308,47,0.63154
ENSG00000013561,RNF14,12,-2.2984,34,-0.7448,62,0.19019,86,0.73572,61,0.31551
ENSG00000113552,GNPDA1,22,-1.3509,45,-0.2545,28,-0.9717,105,1.16573,55,0.14083
ENSG00000131507,NDFIP1,260,-1.7402,454,-0.9001,652,-0.3346,1316,0.83130,910,0.43990
ENSG00000113578,FGF1,296,3.54958,66,0.30532,19,-1.6408,20,-1.5681,19,-2.3848
ENSG00000145819,ARHGAP26,40,-1.0830,91,0.21291,110,0.52205,91,0.20924,78,-0.0947
ENSG00000113580,NR3C1,36,-0.0310,35,-0.0961,20,-0.9221,59,0.77310,37,-0.0417
ENSG00000145817,YIPF5,33,-0.7445,52,-0.0586,75,0.56071,59,0.17348,52,-0.0662
ENSG00000183775,KCTD16,23,-1.3327,49,-0.1864,25,-1.2582,50,-0.1633,70,0.92581
ENSG00000133706,LARS1,95,0.24525,73,-0.1772,92,0.18412,96,0.26353,76,-0.2261
ENSG00000091009,RBM27,57,1.15363,42,0.63430,24,-0.2896,43,0.68282,18,-1.1518
ENSG00000113649,TCERG1,27,-0.7525,56,0.40014,52,0.27235,74,0.88608,37,-0.4923
ENSG00000156475,PPP2R2B,44,-2.0020,122,-0.4660,212,0.43614,215,0.45402,175,0.23841
ENSG00000113657,DPYSL3,437,2.03136,62,-1.2918,73,-1.0484,231,0.80394,97,-1.0458
ENSG00000176049,JAKMIP2,79,1.08074,32,-0.4300,10,-2.0858,103,1.59106,30,-0.8839
ENSG00000173210,ABLIM3,15,-0.8612,30,0.19579,32,0.31123,41,0.70858,24,-0.2845
ENSG00000145882,PCYOX1L,5,-2.5316,20,-0.5822,38,0.46486,40,0.57740,31,0.24770
ENSG00000113712,CSNK1A1,266,0.70753,144,-0.3040,148,-0.2672,297,0.90066,143,-0.5809
ENSG00000070808,CAMK2A,24,-3.8283,152,-1.0999,247,-0.3527,286,-0.1192,412,1.21577
ENSG00000070814,TCOF1,50,0.85490,22,-0.5099,42,0.54792,18,-0.8199,28,-0.2395
ENSG00000019582,CD74,602,4.29268,78,-0.2856,121,0.42626,22,-2.1900,4,-5.5274
ENSG00000164587,RPS14,1028,0.73765,573,-0.2323,497,-0.4586,508,-0.4238,671,0.04201
ENSG00000070614,NDST1,82,1.40902,42,0.23415,28,-0.3823,38,0.08896,27,-0.8009
ENSG00000171992,SYNPO,21,-2.6839,105,-0.2532,148,0.30625,88,-0.5201,149,0.71254
