Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000171566,PLRG1,48,0.01792,31,-0.6891,82,0.93084,46,-0.0656,53,0.16581,42,-0.3016
ENSG00000164114,MAP9,121,0.35937,142,0.62663,127,0.44172,107,0.15914,68,-0.5758,78,-0.5393
ENSG00000164116,GUCY1A1,1,-4.8067,80,1.08002,87,1.23297,26,-0.7348,52,0.33086,34,-0.5476
ENSG00000061918,GUCY1B1,17,-3.8693,195,-0.2635,375,0.82859,285,0.35415,349,0.69941,211,-0.2088
ENSG00000109738,GLRB,51,-1.7389,100,-0.7263,141,-0.1828,230,0.62565,339,1.32083,140,-0.2942
ENSG00000120251,GRIA2,51,-3.4097,420,-0.2494,695,0.57860,364,-0.4781,998,1.22162,473,-0.0973
ENSG00000164125,GASK1B,302,3.90098,30,-0.8495,42,-0.2961,34,-0.6219,9,-2.6218,11,-2.9055
ENSG00000164124,TMEM144,409,4.06638,53,-0.3700,0,-6.6784,29,-1.2645,24,-1.5823,21,-2.2466
ENSG00000171497,PPID,98,0.55651,30,-1.3199,77,0.16792,109,0.74365,110,0.76772,51,-0.7303
ENSG00000052795,FNIP2,37,-0.1624,42,0.06891,17,-1.3063,20,-1.0743,66,0.80817,46,0.32133
ENSG00000109756,RAPGEF2,45,-1.0575,55,-0.7694,88,-0.0241,93,0.06661,80,-0.1771,111,0.61290
ENSG00000109466,KLHL2,29,-1.9983,106,-0.0297,285,1.72563,61,-0.9059,178,0.84313,78,-0.7498
ENSG00000052802,MSMO1,111,0.01714,73,-0.6473,83,-0.4504,153,0.55020,133,0.31485,109,-0.0218
ENSG00000109472,CPE,3266,0.52991,1470,-0.7577,4683,1.16724,2562,0.12441,1660,-0.5687,1930,-0.4991
ENSG00000196104,SPOCK3,121,0.14644,179,0.80238,264,1.52363,50,-1.2475,73,-0.6670,78,-0.8181
ENSG00000145439,CBR4,49,0.78957,24,-0.3664,34,0.19118,65,1.30739,16,-0.9432,21,-0.8207
ENSG00000154447,SH3RF1,31,0.16762,32,0.17823,24,-0.2726,27,-0.0602,29,0.00937,28,-0.0236
ENSG00000137601,NEK1,91,1.73010,29,-0.2585,37,0.12135,39,0.20929,13,-1.4364,25,-0.7512
ENSG00000109572,CLCN3,142,0.08532,114,-0.2732,135,-0.0001,227,0.88070,90,-0.6434,126,-0.1622
ENSG00000056050,HPF1,60,0.22512,24,-1.2095,42,-0.3219,83,0.78388,42,-0.3425,54,0.11086
ENSG00000198948,MFAP3L,58,0.98925,48,0.65005,32,-0.0343,17,-0.9627,24,-0.4934,28,-0.3440
ENSG00000164106,SCRG1,268,1.09083,139,-0.0304,173,0.32938,68,-1.1500,57,-1.4184,142,0.01465
ENSG00000145451,GLRA3,0,-6.1404,18,-1.1631,6,-2.7898,20,-1.0258,68,0.95785,59,1.37246
ENSG00000150625,GPM6A,693,-1.1291,857,-0.8036,1879,0.45744,1689,0.27878,1529,0.11417,1545,0.21668
ENSG00000150627,WDR17,61,-0.0282,56,-0.1679,79,0.39922,110,0.96970,52,-0.2871,50,-0.5107
ENSG00000129128,SPCS3,46,-1.0758,65,-0.5439,98,0.10866,84,-0.1323,125,0.51905,101,0.27577
ENSG00000218336,TENM3,24,-1.8272,40,-1.0999,127,0.75393,141,0.93478,91,0.18601,76,-0.1472
ENSG00000129187,DCTD,54,0.28923,19,-1.3044,32,-0.5318,57,0.39190,49,0.13162,48,0.19713
ENSG00000168538,TRAPPC11,28,-0.1749,30,-0.0585,12,-1.4970,50,0.78019,36,0.22089,31,0.01406
ENSG00000173320,STOX2,57,-0.8969,54,-0.9711,80,-0.3702,97,-0.0687,141,0.54902,120,0.48295
ENSG00000151726,ACSL1,67,1.14273,48,0.56917,45,0.42600,38,0.14807,33,-0.0465,19,-1.2336
ENSG00000151729,SLC25A4,150,-1.1761,258,-0.3366,253,-0.3695,548,0.91531,354,0.17115,327,0.06236
ENSG00000164323,CFAP97,139,2.63104,27,-0.3996,25,-0.4926,36,0.04282,15,-1.2903,18,-1.3990
ENSG00000109762,SNX25,16,-1.6981,34,-0.5625,16,-1.6832,130,1.72809,50,0.02318,49,-0.0151
ENSG00000154556,SORBS2,80,-0.4808,74,-0.5994,163,0.68536,130,0.30185,145,0.48674,95,-0.3134
ENSG00000109536,FRG1,33,-0.5060,43,-0.0632,67,0.64654,34,-0.4386,44,-0.0403,46,0.06605
ENSG00000164366,CCDC127,51,0.57374,23,-0.6728,39,0.12492,72,1.17820,40,0.16781,25,-0.8537
ENSG00000073578,SDHA,75,-0.4248,48,-1.1202,96,-0.0311,161,0.83631,83,-0.2654,105,0.17628
ENSG00000249915,PDCD6,140,0.11258,85,-0.6731,120,-0.1346,194,0.65409,98,-0.4552,135,0.07958
ENSG00000180104,EXOC3,64,0.16374,36,-0.7399,70,0.31440,92,0.78873,64,0.17757,48,-0.4362
ENSG00000171368,TPPP,300,0.21044,185,-0.5668,230,-0.2217,265,0.00971,368,0.55057,257,-0.0700
ENSG00000028310,BRD9,59,0.96018,25,-0.4453,40,0.27357,43,0.42263,20,-0.8193,29,-0.3881
ENSG00000049656,CLPTM1L,62,-0.6124,64,-0.5614,137,0.67298,144,0.75512,103,0.19689,78,-0.3805
ENSG00000153395,LPCAT1,50,0.12149,36,-0.4193,36,-0.4239,74,0.75938,59,0.36606,42,-0.2859
ENSG00000171421,MRPL36,50,0.25525,30,-0.5519,21,-1.1165,13,-1.8407,34,-0.3552,59,0.99377
ENSG00000145494,NDUFS6,244,0.23934,214,0.02696,175,-0.2979,155,-0.4846,173,-0.3180,234,0.28160
ENSG00000164151,ICE1,42,-0.3528,49,-0.1178,36,-0.6085,53,-0.0057,74,0.56143,55,0.12148
ENSG00000133398,MED10,22,-1.7984,34,-1.1670,69,-0.0631,102,0.59359,77,0.11546,85,0.48227
ENSG00000215218,UBE2QL1,34,-2.4460,66,-1.4646,83,-1.1136,158,-0.1242,282,0.84915,228,0.86468
ENSG00000145545,SRD5A1,12,-1.9155,30,-0.5307,23,-0.9654,42,-0.0077,57,0.51475,54,0.70513
ENSG00000112941,TENT4A,42,0.39947,12,-1.4632,14,-1.3120,72,1.34869,39,0.28342,29,-0.3013
ENSG00000078295,ADCY2,236,1.17265,41,-1.6569,96,-0.3383,162,0.51284,77,-0.6786,115,-0.0949
ENSG00000215217,CFAP90,399,3.88755,12,-2.6399,46,-0.6158,94,0.53087,0,-6.6730,15,-2.8225
ENSG00000112902,SEMA5A,150,2.19082,16,-1.6002,4,-3.6468,41,-0.1770,23,-1.0601,44,-0.0784
ENSG00000150753,CCT5,102,-0.7254,136,-0.2778,178,0.15841,186,0.22627,244,0.68424,153,-0.1497
ENSG00000164237,CMBL,46,0.28083,34,-0.1755,30,-0.3771,55,0.58332,35,-0.1426,36,-0.1362
ENSG00000145495,MARCHF6,242,-0.3330,179,-0.8048,267,-0.1769,405,0.50941,358,0.30331,307,0.08302
ENSG00000112977,DAP,106,1.80144,7,-2.5992,44,0.20640,48,0.37490,25,-0.6770,29,-0.6461
ENSG00000169862,CTNND2,281,0.23078,186,-0.4330,151,-0.7649,199,-0.3281,236,-0.0569,287,0.44315
ENSG00000038382,TRIO,54,-0.4281,56,-0.3780,37,-1.0061,112,0.75566,102,0.60129,70,-0.0554
ENSG00000154122,ANKH,96,-0.3618,108,-0.1712,71,-0.8186,113,-0.1048,179,0.66867,129,0.17955
ENSG00000154153,RETREG1,85,0.11037,49,-0.7519,32,-1.3828,92,0.25529,155,1.14976,75,-0.1478
ENSG00000145555,MYO10,304,2.60053,56,-0.5092,179,1.44980,32,-1.3947,13,-2.6826,29,-1.9756
ENSG00000176788,BASP1,288,-1.9325,565,-0.9166,637,-0.7337,800,-0.3769,1565,0.73070,1313,0.76790
ENSG00000145526,CDH18,5,-2.9829,13,-1.6579,17,-1.3108,41,0.05074,58,0.62566,56,1.04076
ENSG00000040731,CDH10,14,-1.8792,32,-0.6166,29,-0.8099,70,0.61507,125,1.69311,41,-0.4047
ENSG00000113360,DROSHA,19,-0.8815,35,0.11941,40,0.30369,58,0.94052,50,0.70118,24,-0.7598
ENSG00000082213,C5orf22,25,-0.1874,26,-0.1537,30,0.09805,24,-0.2463,52,1.03610,24,-0.3677
ENSG00000133401,PDZD2,26,-0.2325,77,1.62962,55,0.97926,6,-2.2909,48,0.74931,15,-1.4321
ENSG00000113384,GOLPH3,97,0.99014,23,-1.3457,68,0.36629,74,0.50860,48,-0.1965,44,-0.4700
ENSG00000150712,MTMR12,11,-1.6117,11,-1.6707,65,1.13503,43,0.42731,46,0.50992,31,-0.1880
ENSG00000056097,ZFR,136,-0.1678,136,-0.1736,216,0.58904,154,0.02760,126,-0.2941,148,-0.0476
ENSG00000113387,SUB1,126,-2.0521,352,-0.4936,365,-0.4355,397,-0.3014,600,0.36925,619,0.74913
ENSG00000113407,TARS1,26,-0.1922,48,0.79109,23,-0.4153,27,-0.1482,40,0.48099,26,-0.3358
ENSG00000168724,DNAJC21,40,0.29211,46,0.51293,57,0.88251,11,-1.6762,38,0.17909,28,-0.4645
ENSG00000164187,LMBRD2,39,-2.0510,99,-0.6482,135,-0.1688,162,0.13033,178,0.28466,184,0.57820
ENSG00000152620,NADK2,178,1.41242,40,-1.0543,88,0.18607,122,0.72825,31,-1.4151,62,-0.5538
ENSG00000164188,RANBP3L,58,0.93736,49,0.63240,52,0.73808,16,-1.1058,3,-3.5151,30,-0.2252
ENSG00000079215,SLC1A3,1557,1.63814,473,-0.4265,1843,1.98852,221,-1.5917,112,-2.5933,338,-1.3163
ENSG00000164190,NIPBL,101,1.59171,40,-0.0323,68,0.85900,32,-0.3906,13,-1.7521,28,-0.8338
ENSG00000197603,CPLANE1,73,1.27652,43,0.34647,15,-1.2445,45,0.42890,39,0.19589,24,-0.8254
ENSG00000113594,LIFR,315,2.56710,76,-0.1182,96,0.24836,35,-1.3125,13,-2.7840,51,-1.0682
ENSG00000164327,RICTOR,53,0.80320,32,-0.0212,29,-0.1935,50,0.71280,34,0.05285,24,-0.7133
ENSG00000113638,TTC33,39,-0.6076,65,0.17331,53,-0.1487,87,0.67286,84,0.60699,49,-0.4260
ENSG00000145592,RPL37,1434,1.00668,776,-0.0353,742,-0.1087,395,-1.0933,565,-0.5408,807,0.04523
ENSG00000182836,PLCXD3,38,-0.4450,29,-0.8883,85,0.85592,29,-0.8981,29,-0.8975,62,0.56725
ENSG00000083720,OXCT1,49,-2.1507,135,-0.6405,131,-0.6806,205,0.02151,333,0.84194,241,0.49760
ENSG00000250722,SELENOP,756,4.25298,68,-0.8721,78,-0.6709,41,-1.6228,29,-2.1437,24,-2.9753
ENSG00000112972,HMGCS1,59,-1.7741,119,-0.7131,90,-1.1417,316,0.89103,284,0.70529,202,0.22256
ENSG00000172239,PAIP1,57,-0.5010,62,-0.3750,115,0.63477,46,-0.8263,93,0.28355,83,0.15136
ENSG00000248092,NNT-AS1,49,0.72460,48,0.66454,59,1.04359,18,-0.8978,20,-0.6870,23,-0.7414
ENSG00000112992,NNT,41,-1.1453,66,-0.4139,98,0.22769,60,-0.5449,114,0.47416,97,0.35763
ENSG00000112996,MRPS30,38,-0.4544,47,-0.1417,87,0.89743,80,0.75062,50,-0.0255,39,-0.6182
ENSG00000164588,HCN1,3,-4.5117,35,-1.1738,43,-0.8604,79,0.10024,83,0.17434,107,1.12615
ENSG00000164172,MOCS2,67,-0.2444,68,-0.2164,23,-1.8790,90,0.24637,62,-0.3562,97,0.64913
ENSG00000164258,NDUFS4,40,-1.1361,66,-0.3681,46,-0.9320,103,0.35009,64,-0.4249,108,0.75091
ENSG00000067248,DHX29,22,-0.5544,32,0.02223,52,0.80651,24,-0.4455,31,-0.0499,31,-0.0394
ENSG00000039123,MTREX,34,-0.5705,52,0.10454,30,-0.7599,41,-0.2827,68,0.54272,54,0.25223
ENSG00000067113,PLPP1,114,1.30479,16,-1.8043,44,-0.2999,87,0.81011,42,-0.3689,44,-0.4501
ENSG00000134352,IL6ST,215,0.82899,131,-0.0045,144,0.15369,101,-0.4209,115,-0.2135,119,-0.2467
ENSG00000062194,GPBP1,158,0.62855,76,-0.5672,126,0.24666,100,-0.1391,73,-0.6240,111,0.05650
ENSG00000145632,PLK2,2,-6.1842,88,-0.8741,163,0.10226,254,0.85389,246,0.79659,156,0.05254
ENSG00000152932,RAB3C,21,-4.8115,431,-0.3630,516,-0.0766,953,0.96056,681,0.37987,566,0.12229
ENSG00000152931,PART1,0,-7.9284,8,-2.1499,0,-7.7537,23,-0.6514,63,0.99905,55,1.52997
ENSG00000164182,NDUFAF2,35,-0.4923,46,-0.0692,73,0.69321,21,-1.2538,55,0.22292,51,0.12939
ENSG00000130449,ZSWIM6,46,0.07461,78,0.97453,132,1.98138,36,-0.3294,48,0.13870,14,-2.2429
ENSG00000068796,KIF2A,125,0.04689,120,-0.0185,68,-0.9117,141,0.24204,112,-0.1326,132,0.22001
ENSG00000178394,HTR1A,0,-7.8724,9,-2.0579,0,-7.8775,40,0.11863,51,0.48956,59,1.55115
ENSG00000153006,SREK1IP1,66,1.26716,49,0.74741,43,0.51429,34,0.12172,25,-0.3534,16,-1.3813
ENSG00000153015,CWC27,72,0.83708,52,0.28410,19,-1.2496,49,0.20049,27,-0.7411,43,-0.0245
ENSG00000113595,TRIM23,66,-0.3902,49,-0.8453,108,0.40579,124,0.64517,98,0.24460,78,-0.1835
ENSG00000113597,TRAPPC13,9,-1.9580,29,-0.2326,18,-0.9570,91,1.79023,46,0.55373,26,-0.5376
ENSG00000197860,SGTB,23,-2.2289,62,-0.7708,71,-0.5830,116,0.21011,99,-0.0552,137,0.87711
ENSG00000112851,ERBIN,265,2.43346,76,0.07177,64,-0.2008,60,-0.3130,20,-1.9479,42,-1.1876
ENSG00000153914,SREK1,125,1.32967,59,0.04018,70,0.31282,71,0.34825,19,-1.7058,44,-0.6449
ENSG00000069020,MAST4,69,0.81273,30,-0.5205,23,-0.9322,41,-0.0520,32,-0.4303,46,0.24022
ENSG00000145675,PIK3R1,58,-1.5157,99,-0.7049,25,-2.7229,171,0.17346,245,0.77839,197,0.71803
ENSG00000145740,SLC30A5,50,1.00730,35,0.37908,23,-0.2688,32,0.23688,30,0.14929,19,-0.7973
ENSG00000134056,MRPS36,66,0.26336,31,-0.9345,42,-0.4788,50,-0.1831,43,-0.4330,69,0.56444
ENSG00000085231,AK6,48,0.11762,51,0.21753,34,-0.4155,28,-0.7247,53,0.26905,47,0.12985
ENSG00000273841,TAF9,52,-0.9341,54,-0.8811,110,0.24451,115,0.32328,93,-0.0383,107,0.33521
ENSG00000145734,BDP1,31,-0.6924,55,0.20159,48,-0.0180,47,-0.0529,32,-0.6489,56,0.38700
ENSG00000164326,CARTPT,0,-8.4713,38,-0.4460,372,5.10482,7,-2.9561,30,-0.8390,2,-5.0826
ENSG00000131711,MAP1B,835,-1.2862,1637,-0.2422,491,-2.0811,1823,-0.0698,2396,0.37916,2487,0.79185
ENSG00000113048,MRPS27,54,-0.0328,27,-1.0826,82,0.66383,90,0.82504,70,0.40668,43,-0.5925
ENSG00000083312,TNPO1,96,0.81700,54,-0.1314,67,0.19268,46,-0.3793,45,-0.4186,56,-0.1502
ENSG00000145741,BTF3,253,0.46676,137,-0.5232,220,0.23260,204,0.10969,111,-0.8469,198,0.09519
ENSG00000171617,ENC1,37,-4.9214,222,-2.3218,122,-3.1961,1393,0.53170,1343,0.46994,1496,1.26227
ENSG00000049860,HEXB,63,0.11719,32,-0.9234,111,1.07669,132,1.40011,52,-0.1873,35,-1.1635
ENSG00000164346,NSA2,91,0.42567,77,0.15252,27,-1.4530,42,-0.8119,58,-0.2971,84,0.50553
ENSG00000198780,FAM169A,70,-0.2620,54,-0.6834,89,0.11771,95,0.21889,93,0.19417,86,0.10128
ENSG00000113161,HMGCR,44,-1.7502,97,-0.5351,140,0.04844,287,1.28666,134,-0.0209,131,-0.1028
ENSG00000113163,CERT1,32,-1.3359,108,0.56122,76,-0.0092,94,0.33071,115,0.67094,66,-0.3550
ENSG00000122012,SV2C,7,-3.0661,124,1.46427,289,3.54571,62,0.24429,2,-4.5520,0,-9.4802
ENSG00000145708,CRHBP,5,-3.5438,17,-1.8453,17,-1.8810,46,-0.3634,26,-1.2323,102,2.18073
ENSG00000164252,AGGF1,38,-0.5722,53,-0.0518,44,-0.3541,60,0.14393,63,0.22396,59,0.18918
ENSG00000113231,PDE8B,59,-0.2207,76,0.20302,135,1.19722,41,-0.7923,71,0.08628,56,-0.4453
ENSG00000164253,WDR41,26,-0.4267,26,-0.4553,20,-0.8595,55,0.77375,69,1.16332,29,-0.4328
ENSG00000171530,TBCA,305,0.59969,169,-0.3677,195,-0.1388,200,-0.1050,205,-0.0593,210,-0.0304
ENSG00000085365,SCAMP1,139,-0.4942,140,-0.4767,266,0.56348,215,0.20762,276,0.62462,167,-0.3087
ENSG00000152409,JMY,18,-0.8788,43,0.54329,63,1.20757,26,-0.2655,34,0.15711,24,-0.6239
ENSG00000152413,HOMER1,6,-3.8843,95,0.25550,121,0.66661,48,-0.8328,128,0.76469,83,0.06412
ENSG00000177034,MTX3,34,-0.7140,49,-0.1469,57,0.11062,66,0.34982,53,-0.0121,55,0.09722
ENSG00000039319,ZFYVE16,105,1.66470,50,0.32730,25,-0.7352,43,0.06853,37,-0.1637,27,-0.9385
ENSG00000113319,RASGRF2,21,-1.0715,12,-1.8740,1,-5.1491,33,-0.3824,40,-0.0899,68,1.64729
ENSG00000145687,SSBP2,144,0.47618,83,-0.4105,113,0.07200,163,0.68681,90,-0.2795,94,-0.3300
ENSG00000186468,RPS23,1003,0.84285,573,-0.0969,681,0.18457,414,-0.6108,365,-0.8063,609,0.00593
ENSG00000174695,TMEM167A,96,-0.0327,77,-0.3770,98,-0.0015,103,0.07627,107,0.14299,100,0.05909
ENSG00000038427,VCAN,244,4.04357,26,-0.6483,11,-1.9752,27,-0.6147,3,-3.6214,12,-2.3398
ENSG00000164176,EDIL3,423,1.91928,134,-0.1429,50,-1.6583,181,0.35403,101,-0.5859,107,-0.7354
ENSG00000127184,COX7C,670,-0.4898,545,-0.8101,728,-0.3599,842,-0.1266,670,-0.4899,1186,0.77868
ENSG00000145715,RASA1,52,-0.6690,50,-0.7264,43,-0.9431,183,1.46989,76,-0.0705,77,-0.0713
ENSG00000134480,CCNH,42,-0.2723,32,-0.6729,30,-0.8088,66,0.46643,73,0.62871,51,0.07701
ENSG00000247828,TMEM161B-DT,183,1.41546,54,-0.6560,117,0.60502,79,-0.0526,44,-0.9676,64,-0.5771
ENSG00000245526,LINC00461,46,-0.2730,79,0.59148,51,-0.1357,33,-0.8043,46,-0.2853,60,0.23984
ENSG00000081189,MEF2C,44,-3.5500,103,-2.3158,79,-2.6964,475,0.01889,636,0.50570,721,1.42861
ENSG00000176055,MBLAC2,5,-2.6240,35,0.24447,59,1.16454,26,-0.2111,48,0.80843,24,-0.5381
ENSG00000164199,ADGRV1,133,1.44815,63,0.14485,133,1.46006,18,-1.7840,14,-2.1575,40,-0.8589
ENSG00000113369,ARRDC3,78,1.23305,28,-0.4536,9,-2.1379,62,0.83764,41,0.14246,30,-0.5219
ENSG00000237187,NR2F1-AS1,56,0.32121,27,-0.8299,3,-3.9890,35,-0.4555,58,0.38561,59,0.71385
ENSG00000175745,NR2F1,94,0.48738,19,-2.0132,22,-1.7470,96,0.52655,69,-0.0314,82,0.45702
ENSG00000113391,FAM172A,58,0.86290,29,-0.2987,46,0.47792,36,0.07100,57,0.81723,21,-1.0572
ENSG00000175471,MCTP1,5,-3.7940,66,0.04494,161,1.62520,38,-0.8158,133,1.25707,43,-0.8852
ENSG00000198677,SKIC3,102,0.61077,61,-0.2292,51,-0.5088,87,0.34114,105,0.65892,57,-0.5014
ENSG00000164292,RHOBTB3,182,1.91043,117,1.05546,65,0.04451,22,-1.6329,15,-2.2120,42,-0.9357
ENSG00000173221,GLRX,12,-1.8358,24,-0.7704,20,-1.1013,53,0.46737,47,0.27141,51,0.69558
ENSG00000118985,ELL2,79,0.04689,21,-1.9391,6,-3.6334,88,0.21050,66,-0.2355,108,1.03897
ENSG00000175426,PCSK1,0,-6.1222,15,-1.8705,20,-1.4455,54,0.10810,111,1.36081,64,0.66707
ENSG00000153113,CAST,151,2.40977,22,-0.9646,40,-0.0487,43,0.03789,5,-2.9774,28,-0.8764
ENSG00000113441,LNPEP,123,0.50731,60,-0.6552,31,-1.6301,73,-0.3355,125,0.52857,101,0.28663
ENSG00000174136,RGMB,40,-0.8285,44,-0.6736,85,0.37430,95,0.56048,91,0.49177,63,-0.1615
ENSG00000174132,FAM174A,86,0.28075,35,-1.1248,62,-0.2494,151,1.25585,68,-0.1081,63,-0.3538
ENSG00000145730,PAM,89,-1.2228,164,-0.2767,552,1.87221,280,0.60030,171,-0.2137,125,-1.0045
ENSG00000145725,PPIP5K2,68,0.83026,25,-0.8012,32,-0.3856,59,0.59297,28,-0.6070,40,-0.0880
ENSG00000181751,MACIR,37,0.06616,15,-1.3651,46,0.40170,46,0.38590,39,0.12278,35,-0.0490
ENSG00000145743,FBXL17,73,-0.4175,122,0.42303,110,0.25294,145,0.71294,86,-0.1562,79,-0.4438
ENSG00000198961,PJA2,225,-1.2930,414,-0.3512,580,0.19035,653,0.38789,676,0.44725,524,0.03947
ENSG00000164209,SLC25A46,32,-1.6064,65,-0.5609,108,0.26100,108,0.26420,140,0.70139,94,0.04831
ENSG00000152495,CAMK4,2,-4.8147,165,1.42917,249,2.28936,31,-1.3085,73,0.01288,33,-1.6386
ENSG00000134986,NREP,52,-0.4852,51,-0.5040,63,-0.1691,81,0.23732,60,-0.2402,81,0.39611
ENSG00000224032,EPB41L4A-AS1,32,-0.9371,51,-0.2177,98,0.87382,58,0.00975,47,-0.3403,59,0.05366
ENSG00000134982,APC,213,0.23170,216,0.25331,129,-0.5667,48,-2.0626,187,0.01503,218,0.45656
ENSG00000153037,SRP19,49,-0.4778,36,-0.9524,72,0.13921,93,0.54955,77,0.24370,68,0.04625
ENSG00000129625,REEP5,261,-0.5655,280,-0.4558,417,0.18655,492,0.46083,398,0.10722,376,0.02424
ENSG00000172795,DCP2,39,-0.2836,34,-0.4906,25,-1.0002,30,-0.7161,69,0.64100,56,0.50988
ENSG00000047188,YTHDC2,35,0.24915,24,-0.3668,7,-2.2231,37,0.32631,24,-0.3548,36,0.50498
ENSG00000080709,KCNN2,42,0.42870,5,-2.8434,4,-3.1432,60,1.02640,24,-0.4644,40,0.54683
ENSG00000152503,TRIM36,54,-0.8575,15,-2.7356,22,-2.2138,156,0.85503,96,0.02536,126,0.86816
ENSG00000134970,TMED7,131,0.99034,83,0.21949,75,0.05570,103,0.58191,49,-0.6283,53,-0.7219
ENSG00000129596,CDO1,80,0.12429,52,-0.5540,139,1.08022,103,0.54395,66,-0.1771,56,-0.6421
ENSG00000145782,ATG12,62,0.32528,43,-0.2706,35,-0.5686,45,-0.2010,44,-0.2067,57,0.30563
ENSG00000177879,AP3S1,61,-1.2775,79,-0.8831,118,-0.2566,203,0.62997,191,0.52272,150,0.19746
ENSG00000092421,SEMA6A,111,1.61137,33,-0.4650,31,-0.5483,40,-0.1488,40,-0.1611,36,-0.5083
ENSG00000172869,DMXL1,25,-0.6785,42,0.16385,14,-1.5666,42,0.16468,42,0.14783,45,0.43565
ENSG00000133835,HSD17B4,174,1.20733,78,-0.1701,22,-2.0570,82,-0.0891,47,-0.9376,93,0.20906
ENSG00000205302,SNX2,59,0.01378,53,-0.1556,69,0.27503,50,-0.2311,43,-0.4688,62,0.18668
ENSG00000151292,CSNK1G3,28,-0.6460,42,0.02002,31,-0.4697,32,-0.4078,48,0.22603,49,0.42060
ENSG00000155324,GRAMD2B,238,3.61064,32,-0.4838,33,-0.4227,21,-1.1150,4,-3.4913,16,-2.0401
ENSG00000164904,ALDH7A1,182,1.97429,76,0.35784,66,0.11279,31,-1.0581,14,-2.2178,45,-0.6953
ENSG00000164902,PHAX,88,0.59167,54,-0.2010,55,-0.1830,73,0.27390,37,-0.7885,62,0.00590
ENSG00000245937,SLC12A2-DT,41,0.50890,16,-0.9376,15,-1.0683,6,-2.3412,26,-0.2414,41,0.97802
ENSG00000064651,SLC12A2,235,2.67376,49,-0.2845,8,-2.8833,36,-0.7483,63,0.12546,34,-1.2073
ENSG00000169567,HINT1,322,-1.1596,431,-0.7132,672,-0.0103,634,-0.1031,782,0.23814,811,0.51284
ENSG00000186687,LYRM7,39,-0.6817,69,0.23179,49,-0.3186,69,0.23535,66,0.16244,62,0.07671
ENSG00000158985,CDC42SE2,120,-0.1387,101,-0.4112,129,-0.0261,162,0.35067,163,0.36357,126,-0.1037
ENSG00000217128,FNIP1,54,0.52198,33,-0.2565,14,-1.6061,59,0.67176,36,-0.1255,39,0.00206
ENSG00000164398,ACSL6,69,-1.3088,95,-0.8154,113,-0.5387,213,0.48013,154,-0.0573,197,0.61553
ENSG00000113522,RAD50,50,-0.2850,74,0.36207,45,-0.4414,65,0.13496,64,0.12117,59,-0.0033
ENSG00000131437,KIF3A,148,-0.7737,200,-0.2973,137,-0.8861,243,0.01219,324,0.49104,279,0.40745
ENSG00000164402,SEPTIN8,217,0.43979,150,-0.1663,107,-0.6947,225,0.50322,227,0.52074,142,-0.3810
ENSG00000198944,SOWAHA,48,-1.3035,156,0.57628,274,1.60776,97,-0.2081,95,-0.2384,81,-0.7299
ENSG00000164405,UQCRQ,421,-0.3064,355,-0.5717,374,-0.4911,493,-0.0534,475,-0.1124,616,0.54049
ENSG00000072364,AFF4,61,-0.4002,102,0.41864,136,0.91151,49,-0.7395,114,0.61496,62,-0.5735
ENSG00000170606,HSPA4,114,-0.0886,96,-0.3649,83,-0.5946,210,0.93782,153,0.38416,108,-0.2844
ENSG00000113583,C5orf15,76,0.90896,24,-0.9477,50,0.18402,107,1.54273,25,-0.8707,29,-0.9436
ENSG00000213585,VDAC1,127,-1.4500,189,-0.8521,325,0.00540,528,0.82445,440,0.50663,326,0.02053
ENSG00000113558,SKP1,737,-0.0715,502,-0.6803,563,-0.5004,966,0.37195,752,-0.0396,854,0.27854
ENSG00000113575,PPP2CA,172,-0.9761,207,-0.6917,303,-0.0887,621,1.13258,281,-0.2112,325,0.03639
ENSG00000119048,UBE2B,128,-0.4740,107,-0.7454,256,0.66480,179,0.05928,230,0.48061,162,-0.1502
ENSG00000237190,CDKN2AIPNL,22,-0.8816,39,0.04830,9,-2.1547,39,0.01795,41,0.11164,49,0.68958
ENSG00000043143,JADE2,45,-0.3487,56,-0.0190,89,0.76503,123,1.35574,46,-0.3038,37,-0.9609
ENSG00000152700,SAR1B,122,1.45544,63,0.28126,29,-0.9568,70,0.45759,38,-0.5271,39,-0.7258
ENSG00000164615,CAMLG,88,-0.5362,119,-0.0552,114,-0.1316,188,0.69843,149,0.30569,113,-0.2128
ENSG00000145833,DDX46,43,0.29681,34,-0.0924,56,0.76007,30,-0.2491,55,0.71470,26,-0.7532
ENSG00000181904,C5orf24,39,-0.7303,62,-0.0037,149,1.52887,36,-0.8731,86,0.52683,47,-0.6510
ENSG00000113621,TXNDC15,102,0.38806,58,-0.5233,108,0.46974,150,1.05024,74,-0.1376,59,-0.7379
ENSG00000113648,MACROH2A1,128,0.09371,90,-0.4708,208,0.91894,169,0.55527,145,0.30237,87,-0.7676
ENSG00000145824,CXCL14,12,-3.2545,73,-0.6117,115,0.11249,19,-2.6064,32,-1.8715,179,1.82540
ENSG00000152377,SPOCK1,172,-0.7092,83,-1.8067,45,-2.7109,369,0.51880,379,0.56434,345,0.71590
